competitor.id,competitor.sum_points,competitor.place,competitor.place_prev,competitor.id_person,competitor.family_name,competitor.given_name,competitor.gender,competitor.timestamp_version,competitor.id_country,competitor.id_weight
34023_97_3,102,179,179.0,34023,SANDOVAL,Andres,male,v1619620889,97,3
46629_96_5,78,179,179.0,46629,ARANCIBIA,Daniel,male,v1628180998,96,5
31629_28_6,42,179,176.0,31629,BULTHUIS,Kylian,male,v1525802364,28,6
61412_62_9,26,179,178.0,61412,ROZYYEVA,Sayara,female,v1637054190,62,9
19484_34_12,16,179,179.0,19484,VETTERLI,Gioia,female,v1554375358,34,12
39518_4_12,16,179,179.0,39518,HABERSTOCK,Laura,female,v1570528492,4,12
13434_4_12,16,179,179.0,13434,PREVOT,Ines,female,v1543323975,4,12
22650_85_12,16,179,179.0,22650,RANJEETA,Ranjeeta,female,v1653980836,85,12
42903_193_12,16,179,179.0,42903,MURPHY,Bertille,female,v1643201475,193,12
31414_4_12,16,179,179.0,31414,DEVITRY,Agathe,female,v1643802950,4,12
19899_193_12,16,179,179.0,19899,POHL,Dena,female,v1563991140,193,12
20213_24_12,16,179,179.0,20213,GAL,Ronny,female,v1577213488,24,12
39425_14_4,113,180,178.0,39425,ARGYNOV,Yerzat,male,v1615194897,14,4
23971_49_2,105,180,180.0,23971,TORRES,Renan,male,v1575285311,49,2
11344_173_3,101,180,180.0,11344,SIQUIR,Ayton,male,v1618842268,173,3
18444_23_1,82,180,179.0,18444,D ANGELO,Biagio,male,v1616327275,23,1
36783_28_5,78,180,180.0,36783,VAN DIJK,Mark,male,v1612865600,28,5
41116_96_10,42,180,177.0,41116,VELASQUEZ,Antonia,female,v1556538038,96,10
40140_51_10,42,180,177.0,40140,ALEXANDER,Eibhleann,female,v1551951515,51,10
42276_78_6,38,180,177.0,42276,FALL,Modou,male,v1605168645,78,6
37658_95_9,26,180,179.0,37658,GONZALEZ JIMENEZ,Teresa Ines,female,v1567511242,95,9
43483_182_7,21,180,167.0,43483,MANAIE,Saud,male,v1637058489,182,7
70158_57_8,6,180,178.0,70158,LOO,Jayne,female,v1657737659,57,8
62490_92_8,6,180,178.0,62490,CHALA,Blanca,female,v1603961469,92,8
47915_131_8,6,180,178.0,47915,HO,Lok Yi,female,v1559814111,131,8
70188_92_8,6,180,178.0,70188,VASQUEZ,Laura,female,v1657897767,92,8
70495_161_8,6,180,178.0,70495,BABUTSI,Botho,female,v1659018920,161,8
52102_74_8,6,180,178.0,52102,SHEN,Yi-Chun,female,v1559828389,74,8
37925_32_4,112,181,179.0,37925,IVANKA,Filip,male,v1546451100,32,4
55610_92_4,112,181,179.0,55610,SUAREZ,Harold,male,v1561637111,92,4
57669_13_4,112,181,179.0,57669,TAKEICHI,Daisuke,male,v1652178687,13,4
68759_13_4,112,181,179.0,68759,AMANO,Kaito,male,v1651064957,13,4
68255_6_4,112,181,179.0,68255,JABNIASHVILI,Giorgi,male,v1649315353,6,4
56821_88_4,112,181,179.0,56821,LOIQOV,Sunatullo,male,v1650818367,88,4
45277_14_2,100,181,181.0,45277,BILAL,Bolat,male,v1627032251,14,2
13328_27_3,100,181,181.0,13328,BOROS,Bence,male,v1663941663,27,3
9843_207_1,82,181,180.0,9843,MONGONDO,Resquin,male,v1590056392,207,1
56460_18_5,76,181,181.0,56460,KOURAICHI,Yassine,male,v1567355629,18,5
30499_181_6,36,181,178.0,30499,KHAN,Qaisar,male,v1654790480,181,6
38297_102_11,35,181,176.0,38297,FOFANA,Matinigue,female,v1555581667,102,11
43257_296_11,35,181,176.0,43257,GALITSKAIA,Kseniia,female,v1635503318,296,11
25286_260_7,21,181,176.0,25286,WAISOME AROSEMENA,Quibian,male,v1617697184,260,7
25739_260_9,21,181,180.0,25739,CORDONES,Lilian,female,v1617697226,260,9
2085_57_3,100,182,182.0,2085,DELPOPOLO,Nicholas,male,v1659469232,57,3
45615_133_3,100,182,,45615,BAYAN,Hasan,male,v1638722130,133,3
16891_85_2,98,182,182.0,16891,SAINI,Jasleen Singh,male,v1612168329,85,2
13373_23_1,81,182,181.0,13373,CARLINO,Andrea,male,v1621592672,23,1
9583_25_5,74,182,182.0,9583,SZCZEPANIAK,Tomasz,male,v1611230718,25,5
21416_296_10,40,182,173.0,21416,ZUEVA,Irina,female,v1612346669,296,10
50770_50_6,36,182,179.0,50770,BOUYEMOUT,Islame,male,v1647173776,50,6
39036_4_6,36,182,,39036,CODJOGAN,Marc Ewen,male,v1554448537,4,6
43407_50_6,36,182,179.0,43407,MOUKAH,Khadir,male,v1632389155,50,6
4595_266_6,36,182,179.0,4595,RADU,Valentin,male,v1552056176,266,6
29150_26_9,21,182,181.0,29150,MARSH,Kirsty,female,v1533891184,26,9
56039_181_7,20,182,177.0,56039,ALI,Hamid,male,v1615881043,181,7
50529_49_2,97,183,183.0,50529,PEREIRA,Matheus,male,v1628170689,49,2
36925_6_1,80,183,182.0,36925,CHADUNELI,Lasha,male,v1615534511,6,1
56557_4_5,74,183,183.0,56557,L HERBIER,Teo,male,v1643798729,4,5
51856_14_10,36,183,179.0,51856,BEISENOVA,Moldir,female,v1555579555,14,10
51124_4_10,36,183,179.0,51124,LEMIRE,Lou,female,v1555415273,4,10
32949_77_10,36,183,179.0,32949,LEGUIZAMON,Rocio,female,v1582013162,77,10
32952_21_10,36,183,179.0,32952,AGULHAS,Ana,female,v1650439294,21,10
45012_18_10,36,183,179.0,45012,HAJRI,Nouha,female,v1528194729,18,10
18235_9_11,32,183,178.0,18235,BULASHEVYCH,Mariia,female,v1650543368,9,11
49961_57_7,18,183,179.0,49961,PRIOR,Gregory,male,v1617911630,57,7
65551_102_9,18,183,182.0,65551,PARE,Diane,female,v1635496300,102,9
31887_14_9,18,183,182.0,31887,AIPOVA,Diana,female,v1528372934,14,9
70091_79_3,100,184,183.0,70091,GABRIEL,Zeferino,male,v1657533986,79,3
22731_14_2,96,184,184.0,22731,YSTYBAY,Aibolat,male,v1612520355,14,2
40293_57_1,73,184,183.0,40293,MORE,Jacob,male,v1555397482,57,1
40017_4_5,72,184,184.0,40017,KHALATIAN,Armann,male,v1548769397,4,5
40350_61_11,31,184,167.0,40350,SARANTSETSEG,Lkhagvadulam,female,v1559569471,61,11
39450_296_7,18,184,180.0,39450,SHALIMOV,Alexandr,male,v1516889994,296,7
31317_95_7,18,184,180.0,31317,MEDOS,Ivan,male,v1618215720,95,7
25795_78_7,18,184,180.0,25795,SANE,Cheikh amadou fall,male,v1521459278,78,7
7547_74_2,96,185,185.0,7547,TSAI,Ming Yen,male,v1578990234,74,2
44781_43_3,94,185,184.0,44781,VESTE,Andrian,male,v1626702838,43,3
36817_51_1,70,185,184.0,36817,DEMAERE,Joel,male,v1543326000,51,1
68573_46_5,70,185,185.0,68573,HAN,Qi,male,v1666257321,46,5
45285_14_11,28,185,179.0,45285,SARIPOVA,Zarina,female,v1653921628,14,11
13866_61_9,16,185,184.0,13866,TSEREGBAATAR,Khulan,female,v1654842015,61,9
51000_4_9,16,185,184.0,51000,BABIO,Nawaliatou,female,v1555413103,4,9
57670_13_9,16,185,184.0,57670,KAWADA,Ayumi,female,v1643804439,13,9
64351_266_9,16,185,184.0,64351,TOLEA,Vanessa,female,v1624261977,266,9
43111_10_9,16,185,184.0,43111,KARABULUT,Buketnur,female,v1618387071,10,9
7809_1_9,16,185,184.0,7809,STANGAR,Anja,female,v1568238772,1,9
42638_26_9,16,185,184.0,42638,WOOD,Hannah,female,v1623238315,26,9
49343_61_9,16,185,184.0,49343,MYAGMARSUREN,Nandin-Erdene,female,v1543323166,61,9
29124_23_9,16,185,184.0,29124,TEDESCHI,Alessia,female,v1579258050,23,9
50379_266_9,16,185,184.0,50379,BADICEANU,Florina,female,v1649323688,266,9
50393_25_9,16,185,184.0,50393,KLIMCZAK,Kinga,female,v1624263715,25,9
19658_4_2,95,186,187.0,19658,GOMES,Benjamin,male,v1643364551,4,2
18746_23_3,94,186,185.0,18746,SULLI,Gabriele,male,v1619155246,23,3
50845_8_1,70,186,185.0,50845,PIRIYEV,Samir,male,v1555421119,8,1
46587_180_1,70,186,185.0,46587,NGANJI,Raoul Brillant,male,v1659427143,180,1
9465_264_5,70,186,186.0,9465,CHEVALIER,David,male,v1655974644,264,5
38064_11_6,35,186,182.0,38064,PAPANIKOLAOU,Panagiotis,male,v1668162004,11,6
63561_78_11,28,186,180.0,63561,TOUNKARA,Kadessa,female,v1619429426,78,11
13603_77_8,6,186,184.0,13603,MARCELLET,Camila,female,v1554463215,77,8
69307_85_8,6,186,184.0,69307,LAISHRAM,Sanatombi Devi,female,v1653980857,85,8
52459_53_8,6,186,184.0,52459,SALEM,Noura,female,v1648561518,53,8
54769_113_8,6,186,184.0,54769,ZAMBRANO,Flor,female,v1662930388,113,8
13995_41_4,112,187,200.0,13995,FLEMING,Eoin,male,v1562841328,41,4
47189_57_2,94,187,188.0,47189,YONEZUKA,Jack,male,v1663941927,57,2
40298_57_3,93,187,186.0,40298,RODRIGUEZ,Nicholas,male,v1611564452,57,3
31575_16_5,65,187,187.0,31575,SIDORYK,Aliaksandr,male,v1618576580,16,5
31518_49_6,35,187,183.0,31518,SOUZA,William,male,v1663942516,49,6
40479_84_11,26,187,181.0,40479,ISAEVA,Azhar,female,v1635303381,84,11
64022_8_7,16,187,183.0,64022,NASIBOV,Kanan,male,v1622187369,8,7
22915_14_12,15,187,187.0,22915,NARYNOVA,Moldir,female,v1568379664,14,12
61321_240_12,15,187,187.0,61321,BIRIBO,Kinaua,female,v1621593009,240,12
14530_45_4,110,188,185.0,14530,STANCEL,Filip,male,v1543502014,45,4
25570_95_2,94,188,189.0,25570,RAMIREZ,Elmert,male,v1622898995,95,2
13407_51_3,92,188,187.0,13407,JUTEAU,Gabriel,male,v1565342930,51,3
44316_21_1,69,188,187.0,44316,FERNANDES,B.Tralhao,male,v1642072550,21,1
30692_24_5,62,188,189.0,30692,TENENBAUM,Ben,male,v1577213637,24,5
31548_95_6,35,188,184.0,31548,ROSARIO,Luis,male,v1618215745,95,6
21334_296_6,35,188,184.0,21334,BAKANOV,Denis,male,v1521541530,296,6
19592_193_10,34,188,184.0,19592,BANNENBERG,Nora,female,v1630308462,193,10
12667_10_11,26,188,182.0,12667,SEYIS,Ilayda,female,v1558181084,10,11
65418_50_11,26,188,182.0,65418,REZOUG,Amina Douniazed,female,v1634045644,50,11
23734_25_11,26,188,182.0,23734,SZAFRAN,Agata,female,v1614066900,25,11
67054_239_11,26,188,182.0,67054,SEMPLE,Lauren,female,v1647423041,239,11
65969_15_7,16,188,184.0,65969,LEE,Heonyong,male,v1642378430,15,7
66181_275_4,110,189,186.0,66181,PIROLO DEL ROSSO,Andrey,male,v1667467757,275,4
16299_182_2,93,189,191.0,16299,ALBASHI,Abdulaziz,male,v1615209246,182,2
46395_177_3,91,189,188.0,46395,RAVELOJAONA,Yves Rayan,male,v1607941254,177,3
34221_60_3,91,189,188.0,34221,BOUSHITA,Salim,male,v1551103460,60,3
66901_57_1,66,189,189.0,66901,TERAO,David,male,v1663940346,57,1
63935_210_5,61,189,190.0,63935,IPPET LETEMBET,Rumenigee,male,v1621930582,210,5
14780_26_10,34,189,185.0,14780,LIVESEY,Bekky,female,v1629896401,26,10
48639_46_7,16,189,186.0,48639,LI,Ruihao,male,v1537176470,46,7
16572_61_12,15,189,174.0,16572,MUNKHBAT,Davaasuren,female,v1649268519,61,12
45096_82_4,109,190,187.0,45096,MARAIS,Calvin,male,v1528735079,82,4
52664_17_2,91,190,192.0,52664,ABDUSALIMOV,Abdulbosit,male,v1556270183,17,2
48646_50_1,66,190,190.0,48646,MANSERI,Ishak,male,v1538039002,50,1
30150_8_1,66,190,190.0,30150,YELKIYEV,Rashad,male,v1581335904,8,1
49331_296_5,60,190,191.0,49331,NAZIROV,Ekubzhon,male,v1626950367,296,5
13552_6_5,60,190,191.0,13552,KURDIANI,Giorgi,male,v1581088522,6,5
65958_233_6,32,190,186.0,65958,MONDESTIN,Billy,male,v1641802395,233,6
47707_100_10,32,190,186.0,47707,NGUYEN,Ngoc Diem Phuong,female,v1663939963,100,10
21579_25_7,16,190,187.0,21579,MAJOWSKI,Dominik,male,v1552377882,25,7
64646_2_7,16,190,187.0,64646,BORCHASHVILLI,Movli,male,v1649403714,2,7
22682_2_7,16,190,187.0,22682,FARA,Aaron,male,v1645532192,2,7
20443_36_7,16,190,187.0,20443,MECAJUS,Ignas,male,v1644478884,36,7
30748_14_12,13,190,189.0,30748,MEREKE,Ayala,female,v1614759236,14,12
18539_25_12,13,190,189.0,18539,MILLER,Karolina,female,v1552298914,25,12
21419_296_12,13,190,189.0,21419,ZADVORNOVA,Ksenia,female,v1626792580,296,12
20880_14_8,5,190,188.0,20880,NAUATBEK,Akmaral,female,v1581595241,14,8
15442_140_4,108,191,188.0,15442,GARDASEVIC,Nikola,male,v1656321873,140,4
61419_62_2,91,191,193.0,61419,GAYRADOV,Isa,male,v1615198070,62,2
62706_108_2,91,191,193.0,62706,CAMARA,Abdrahamane,male,v1607534828,108,2
12985_275_3,90,191,190.0,12985,JOVANOVIC,Filip,male,v1667467784,275,3
13369_23_6,29,191,187.0,13369,MORENO,Andres Felipe,male,v1550764565,23,6
29485_193_10,29,191,187.0,29485,GOEBEL,Laila,female,v1642408209,193,10
64653_57_8,3,191,189.0,64653,REYES,Monica,female,v1626072827,57,8
55502_85_8,3,191,189.0,55502,RITU,,female,v1648056578,85,8
56567_50_8,3,191,189.0,56567,DISSI,Melissa,female,v1567498384,50,8
26373_129_4,105,192,189.0,26373,ZEMOURI,Morad,male,v1609745905,129,4
29477_27_3,88,192,191.0,29477,TOTH,Botond,male,v1579517864,27,3
29704_51_1,63,192,188.0,29704,FRASCADORE,Julien,male,v1659999337,51,1
38508_296_5,60,192,188.0,38508,ALLAKHVERDIEV,Eldar,male,v1635503887,296,5
55437_93_10,28,192,188.0,55437,ESPADAS,Corinna,female,v1562594133,93,10
59468_48_6,26,192,188.0,59468,RIVERO CARRERA,Heriberto,male,v1579250710,48,6
44009_14_6,26,192,188.0,44009,SAPARGALIYEV,Adilet,male,v1582878959,14,6
31857_14_11,25,192,186.0,31857,MIRZAKHMETOVA,Sayora,female,v1615210663,14,11
32939_4_11,25,192,186.0,32939,DEBERDT,Gaetane,female,v1603191585,4,11
3522_193_4,103,193,190.0,3522,WIECZERZAK,Alexander,male,v1563181269,193,4
63249_88_2,90,193,186.0,63249,SUFIEV,Bahrom,male,v1621592876,88,2
13146_50_3,86,193,192.0,13146,DJEDDI,Oussama,male,v1646123218,50,3
41841_70_1,63,193,192.0,41841,KAMAJOU TANKOUA,Gabriel Pascal,male,v1666294280,70,1
63757_17_5,56,193,193.0,63757,BOKHODIROV,Dilshodjon,male,v1620112304,17,5
47503_88_5,56,193,193.0,47503,MIRZOEV,Rahmatullo,male,v1528830447,88,5
37024_29_5,56,193,193.0,37024,VLADOV,Borislav,male,v1617955723,29,5
30426_10_5,56,193,193.0,30426,CUHADAR,Ahmet,male,v1618577001,10,5
64730_49_5,56,193,193.0,64730,NASCIMENTO,Victor Hugo,male,v1628171423,49,5
37417_163_10,27,193,189.0,37417,KASAPI,Fationa,female,v1612340432,163,10
55515_323_12,10,193,192.0,55515,DAHOUK,Oula,female,v1621581039,323,12
21953_193_4,102,194,191.0,21953,DZAVBATYROV,Schamil,male,v1611836063,193,4
63679_60_2,86,194,195.0,63679,BELKAID,Adil,male,v1620628597,60,2
28661_296_3,85,194,193.0,28661,BABGOEV,Oleg,male,v1636375429,296,3
32071_18_1,61,194,193.0,32071,MTIRI,Mohamed,male,v1582099557,18,1
67944_62_10,26,194,190.0,67944,UMIDOVA,Leyla,female,v1659999257,62,10
65560_78_6,25,194,191.0,65560,BA,Djiby,male,v1635931434,78,6
46391_296_6,25,194,191.0,46391,SARKISIAN,Lev,male,v1603282935,296,6
62524_70_6,25,194,191.0,62524,FOUNDIKOU,Kassimou,male,v1604398971,70,6
18243_9_6,25,194,191.0,18243,MOISIEIEV,Alieksiei,male,v1636632219,9,6
18579_23_11,24,194,188.0,18579,CACCHIONE,Chiara,female,v1634118061,23,11
9347_44_7,16,194,191.0,9347,COVIC,Ivan,male,v1649319059,44,7
65795_61_12,10,194,193.0,65795,BATSUURI,Nyam-Erdene,female,v1637575248,61,12
37461_6_12,10,194,193.0,37461,SILAGADZE,Indira,female,v1603179855,6,12
71268_15_12,10,194,193.0,71268,JANG,Hanbit,female,v1664355041,15,12
69260_15_12,10,194,193.0,69260,KIM,Hyemi,female,v1653466093,15,12
65198_182_12,10,194,193.0,65198,ALSULBUD,Fai,female,v1665088137,182,12
17341_15_12,10,194,193.0,17341,PARK,Daun,female,v1653465974,15,12
53983_61_12,10,194,193.0,53983,TSEREN,Munguntuya,female,v1655117209,61,12
18173_25_12,10,194,193.0,18173,HOFMAN,Urszula,female,v1545507603,25,12
62476_9_8,3,194,192.0,62476,PYROH,Kateryna,female,v1603707919,9,8
27983_17_4,100,195,192.0,27983,RASULOV,Kamoliddin,male,v1564311521,17,4
45154_8_2,86,195,196.0,45154,PASHAYEV,Ruslan,male,v1529497600,8,2
49227_70_3,85,195,194.0,49227,NJOH NDONGUE MIANO,Ebenezer,male,v1542710845,70,3
41807_172_1,59,195,239.0,41807,ALMANSOUR,Bilal,male,v1621417036,172,1
34243_60_10,25,195,191.0,34243,EDDINARI,Lamia,female,v1578994036,60,10
32457_17_10,25,195,191.0,32457,GANJAEVA,Muhlisa,female,v1616330099,17,10
20850_33_11,22,195,189.0,20850,BARTON,Alexandra,female,v1624910629,33,11
21529_10_7,15,195,192.0,21529,GUNER,Furkan,male,v1653923976,10,7
46275_155_7,15,195,178.0,46275,MURAD ABDULRAHMAN,Hareb Juma,male,v1635848072,155,7
52740_62_8,3,195,193.0,52740,NURYYEVA,Bagul,female,v1555574592,62,8
16645_245_8,3,195,193.0,16645,BONFACE,Harriet,female,v1669646749,245,8
51742_78_8,3,195,193.0,51742,DIOP,Aicha Dado,female,v1557220979,78,8
63299_84_8,3,195,193.0,63299,ZHOLDOSHEVA,Zhanar,female,v1635303432,84,8
39280_177_8,3,195,193.0,39280,RABEHARINIRINA,Fanjaniaina,female,v1607941367,177,8
46502_183_8,3,195,193.0,46502,BHATTA,Soniya,female,v1582291969,183,8
62711_48_8,3,195,193.0,62711,LEIVA SANCHEZ,Ayumi,female,v1605695114,48,8
67480_50_4,100,196,193.0,67480,GUERROUMI,Mouad,male,v1647441880,50,4
70134_82_4,100,196,193.0,70134,MEUWSEN,Timothy,male,v1657697310,82,4
24505_17_2,85,196,197.0,24505,SHTURBABIN,Artyom,male,v1614353942,17,2
64779_93_3,84,196,195.0,64779,ESPINOSA,Jose,male,v1628181510,93,3
49239_35_3,84,196,195.0,49239,HERMODSSON,Olof,male,v1621582552,35,3
60114_8_3,84,196,195.0,60114,HUSEYNOV,Gadir,male,v1580894259,8,3
47566_323_1,58,196,194.0,47566,AKKASH,Mohamad,male,v1652966246,323,1
38313_29_11,22,196,190.0,38313,MANOVA,Yoana,female,v1626686607,29,11
49251_32_9,15,196,195.0,49251,POLNICKA,Marie,female,v1636372598,32,9
20756_8_2,85,197,198.0,20756,IBRAHIMOV,Ismayil,male,v1559569157,8,2
36310_23_1,56,197,195.0,36310,DE TULLIO,Giuseppe,male,v1553764597,23,1
20992_26_10,24,197,193.0,20992,SOLLEY,Lanina,female,v1631108115,26,10
29545_2_10,24,197,193.0,29545,SOMMER,Julia,female,v1649403816,2,10
55514_323_11,20,197,191.0,55514,DAHOUK,Muna,female,v1621581021,323,11
15510_25_7,13,197,193.0,15510,GRABOWSKI,Kamil,male,v1552377964,25,7
44003_14_7,13,197,193.0,44003,MUKHAMEJANOV,Aslan,male,v1525404596,14,7
23037_4_7,13,197,193.0,23037,LIVOLSI,Hadrien,male,v1521453335,4,7
43684_6_9,13,197,196.0,43684,LAPACHISHVILI,Mariami,female,v1582531402,6,9
64146_4_4,99,198,195.0,64146,JANFAOUI,Emir,male,v1623055036,4,4
29164_26_2,84,198,199.0,29164,ALLAN,Finlay,male,v1643026103,26,2
58700_210_1,56,198,196.0,58700,MBEMBA,Jules Junior,male,v1622542589,210,1
69474_78_5,56,198,198.0,69474,DACOSTA,Ryan,male,v1659684420,78,5
42860_23_6,24,198,195.0,42860,PERNA,Kevyn,male,v1583313665,23,6
48713_35_11,20,198,192.0,48713,JAWOROWSKI,Naemi,female,v1614874460,35,11
45070_14_9,13,198,197.0,45070,AZAMATOVA,Nazerke,female,v1528733560,14,9
18035_20_9,13,198,197.0,18035,ALSO MONSERRAT,Marta,female,v1550753331,20,9
1902_40_4,98,199,196.0,1902,IURA,Sveinbjorn,male,v1610726088,40,4
23742_20_2,84,199,200.0,23742,SOTILLO GOMEZ,Carlos,male,v1611827360,20,2
18470_23_3,82,199,198.0,18470,BRUDETTI,Luigi,male,v1619155337,23,3
30763_96_1,56,199,197.0,30763,VERA,Hugo,male,v1582880299,96,1
29758_3_5,56,199,199.0,29758,VAN DEN HERREWEGEN,Jitse,male,v1579085730,3,5
48349_87_6,23,199,196.0,48349,TALEB,Abdullah,male,v1622713505,87,6
60831_29_10,22,199,195.0,60831,GRAMATIKOVA,Snezhana,female,v1582186245,29,10
31975_36_11,19,199,193.0,31975,VASILIAUSKAITE,Aida,female,v1641205549,36,11
54191_88_4,93,200,197.0,54191,NAZAROV,Khaknazar,male,v1612252647,88,4
29644_193_2,83,200,201.0,29644,EDMEIER,Severin,male,v1639576814,193,2
48737_13_3,80,200,199.0,48737,TSUKAMOTO,Ryo,male,v1641835632,13,3
25074_2_5,54,200,200.0,25074,BORCHASHVILLI,Adam,male,v1645431245,2,5
17237_14_1,52,200,198.0,17237,ZHENISBEK,Zhaksybek,male,v1552040466,14,1
19735_14_6,23,200,197.0,19735,ZAKARIYAYEV,Sunggat,male,v1552040558,14,6
25635_260_10,21,200,196.0,25635,TIRADO,Anna,female,v1617697205,260,10
20896_14_11,18,200,194.0,20896,KARCHAYEVA,Aiida,female,v1614586589,14,11
18421_32_11,18,200,194.0,18421,KULIKOVA,Michaela,female,v1611565319,32,11
44140_56_9,12,200,199.0,44140,FIELDER,Anneliese,female,v1575537001,56,9
45435_61_7,11,200,184.0,45435,SUMIYABEIS,Bat-Orshikh,male,v1619154359,61,7
45518_153_7,11,200,196.0,45518,MUSUMADI,Clement,male,v1579166068,153,7
11915_78_4,91,201,198.0,11915,DIATTA,Abo Landing,male,v1555587203,78,4
55463_93_3,78,201,200.0,55463,PEREZ R.,Jorge,male,v1562594133,93,3
8045_57_2,77,201,202.0,8045,DIAZ,Adonis,male,v1645214065,57,2
37634_32_5,53,201,201.0,37634,BEZDEK,Martin,male,v1635846782,32,5
42066_27_1,51,201,199.0,42066,ANDRASI,Marton,male,v1663940215,27,1
21357_21_6,22,201,198.0,21357,BRITES,Diogo,male,v1616570886,21,6
32916_3_10,21,201,197.0,32916,DELBAEN,Eveline,female,v1646685579,3,10
66363_276_9,10,201,200.0,66363,KUMBALGAMA LUNUGAMA WATTE,Navoda Kalpani Jayaweera,female,v1653921187,276,9
12221_10_9,10,201,200.0,12221,LOKMANHEKIM,Dilara,female,v1555571650,10,9
49344_61_9,10,201,200.0,49344,TERBISH,Ariunzaya,female,v1543323201,61,9
71362_182_9,10,201,200.0,71362,ALMAWASH,Melaf,female,v1664793403,182,9
29764_12_4,84,202,199.0,29764,SHERIFOVSKI,Edi,male,v1641412724,12,4
23844_4_2,77,202,203.0,23844,AZEMA,Kevin,male,v1543503551,4,2
33202_77_3,76,202,201.0,33202,SOSA,Tomas,male,v1552054221,77,3
43297_4_1,50,202,,43297,HAMADI,Riwane,male,v1522839514,4,1
57899_120_1,50,202,200.0,57899,IDRISSA SALEY,Ridouane,male,v1569826822,120,1
29529_24_1,50,202,200.0,29529,ROSEN,Roie,male,v1577213706,24,1
46940_77_1,50,202,200.0,46940,FREGGIARO,Ignacio,male,v1582013846,77,1
23958_133_1,50,202,372.0,23958,AL REFAYI,Suleiman,male,v1550676568,133,1
44279_77_1,50,202,200.0,44279,MALDONADO,Carlos,male,v1582013116,77,1
26139_95_5,50,202,202.0,26139,GUZMAN LARA,Eduardo Manuel,male,v1618215703,95,5
32060_18_5,50,202,202.0,32060,BJAOUI,Bahaeddine,male,v1645088681,18,5
47950_4_5,50,202,,47950,HUILLET,Lucas,male,v1535703742,4,5
42842_20_5,50,202,202.0,42842,KABHULIANI,Ilia,male,v1536045689,20,5
71522_77_5,50,202,202.0,71522,FERNANDEZ,Jeremias,male,v1665991352,77,5
69538_264_5,50,202,202.0,69538,LE GAYIC,Maevarau,male,v1655722026,264,5
71591_70_5,50,202,202.0,71591,MOGO,Yves Loic,male,v1667482537,70,5
1252_50_5,50,202,202.0,1252,BOUCHOUKH,Abderahim,male,v1647173776,50,5
56563_50_5,50,202,202.0,56563,DAROUL,Lokmane,male,v1567500892,50,5
50573_88_6,21,202,199.0,50573,RAHMON,Mansur,male,v1616329603,88,6
55514_323_10,20,202,198.0,55514,DAHOUK,Muna,female,v1621581021,323,10
19231_26_11,16,202,196.0,19231,HACKER-JONES,Jasmine,female,v1651575253,26,11
36273_193_11,16,202,196.0,36273,VON LEUPOLDT,Charlotte,female,v1635923983,193,11
20924_20_11,16,202,196.0,20924,OLIVER FERRA,Maria,female,v1551963639,20,11
19144_44_11,16,202,196.0,19144,BORTAS,Dora,female,v1621446342,44,11
39447_24_7,10,202,197.0,39447,SHMACHILIN,Evgeny,male,v1612170139,24,7
55927_74_7,10,202,197.0,55927,CHEN,Guan-Heng,male,v1653920334,74,7
43661_135_7,10,202,197.0,43661,GADEAU,Marvin,male,v1578991334,135,7
65167_61_7,10,202,197.0,65167,ULAMBAYAR,Baljinnyam,male,v1632138773,61,7
3565_3_12,8,202,201.0,3565,TAEYMANS,Roxane,female,v1568379702,3,12
40308_93_4,80,203,201.0,40308,DIAZ,Diego,male,v1662261051,93,4
7050_187_2,76,203,204.0,7050,OLYMPIO,Adebayo Frederic,male,v1618572143,187,2
29489_193_3,76,203,202.0,29489,THOMAS,Peter,male,v1642599785,193,3
45536_46_6,20,203,200.0,45536,HUANG,Fuchun,male,v1666257733,46,6
61081_14_10,20,203,199.0,61081,ABDIROVA,Dana,female,v1582531305,14,10
18770_23_12,8,203,202.0,18770,PAISSONI,Carola,female,v1612520257,23,12
44176_4_12,8,203,202.0,44176,LINON,Alison,female,v1579083841,4,12
30628_4_12,8,203,202.0,30628,DHAIBY,Melanie,female,v1521645806,4,12
44250_13_4,80,204,202.0,44250,KAMOCHI,Yoshimichi,male,v1642079712,13,4
58465_70_2,75,204,206.0,58465,SAMITA WANSI,Ambroise Kevin,male,v1572855431,70,2
36750_4_3,74,204,203.0,36750,GIBELLI,Enzo,male,v1655116650,4,3
14944_11_6,18,204,201.0,14944,MALLIAROPOULOS,Georgios,male,v1618314237,11,6
2059_131_10,18,204,201.0,2059,LEUNG,Po Sum,female,v1632988130,131,10
58701_210_2,74,205,207.0,58701,IKAMA NZUZI,Bebert Rudel Hilarrion,male,v1639829803,210,2
25585_14_3,73,205,204.0,25585,ABDURAKHMANOV,Bakhitzhan,male,v1644230411,14,3
71740_106_4,72,205,203.0,71740,SULAYMAN,Ahmed,male,v1667805435,106,4
39217_266_6,18,205,202.0,39217,CRET,Alex,male,v1636379202,266,6
34981_296_6,18,205,202.0,34981,MIKHAELYAN,Arsen,male,v1530521715,296,6
19520_266_10,18,205,202.0,19520,RICIU,Cleonia,female,v1606989183,266,10
62558_113_10,18,205,202.0,62558,BALTAZAR,Romina,female,v1662931547,113,10
44919_296_10,18,205,202.0,44919,MAIDANIK,Vita,female,v1635503282,296,10
